timestamp,qw,qx,qy,qz,roll,pitch,yaw
1747368991.438,0.999,0.012,-0.018,-0.024,0.025,-0.036,-0.049
1747368991.589,1.000,0.009,-0.014,-0.019,0.020,-0.028,-0.038
1747368991.590,1.000,0.009,-0.014,-0.019,0.019,-0.028,-0.038
1747368991.592,1.000,0.009,-0.014,-0.019,0.019,-0.028,-0.038
1747368991.593,1.000,0.009,-0.014,-0.019,0.019,-0.028,-0.038
1747368991.594,1.000,0.009,-0.014,-0.019,0.019,-0.028,-0.038
1747368991.596,1.000,0.009,-0.014,-0.019,0.019,-0.028,-0.037
1747368991.597,1.000,0.009,-0.014,-0.019,0.019,-0.028,-0.037
1747368991.599,1.000,0.009,-0.014,-0.019,0.019,-0.027,-0.037
1747368991.600,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.037
1747368991.602,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.037
1747368991.603,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.037
1747368991.604,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.037
1747368991.606,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.037
1747368991.607,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.037
1747368991.609,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.037
1747368991.610,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.036
1747368991.612,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.036
1747368991.613,1.000,0.009,-0.014,-0.018,0.019,-0.027,-0.036
1747368991.615,1.000,0.009,-0.013,-0.018,0.019,-0.027,-0.036
1747368991.616,1.000,0.009,-0.013,-0.018,0.018,-0.027,-0.036
1747368991.617,1.000,0.009,-0.013,-0.018,0.018,-0.027,-0.036
1747368991.619,1.000,0.009,-0.013,-0.018,0.018,-0.026,-0.036
1747368991.620,1.000,0.009,-0.013,-0.018,0.018,-0.026,-0.036
1747368991.622,1.000,0.009,-0.013,-0.018,0.018,-0.026,-0.036
1747368991.623,1.000,0.009,-0.013,-0.018,0.018,-0.026,-0.035
1747368991.625,1.000,0.009,-0.013,-0.018,0.018,-0.026,-0.035
1747368991.626,1.000,0.009,-0.013,-0.018,0.018,-0.026,-0.035
1747368991.628,1.000,0.009,-0.013,-0.017,0.018,-0.026,-0.035
1747368991.629,1.000,0.009,-0.013,-0.017,0.018,-0.026,-0.035
1747368991.631,1.000,0.009,-0.013,-0.017,0.018,-0.026,-0.035
1747368991.632,1.000,0.009,-0.013,-0.017,0.018,-0.026,-0.035
1747368991.634,1.000,0.009,-0.013,-0.017,0.018,-0.026,-0.035
1747368991.635,1.000,0.009,-0.013,-0.017,0.018,-0.026,-0.035
1747368991.637,1.000,0.009,-0.013,-0.017,0.018,-0.025,-0.035
1747368991.639,1.000,0.009,-0.013,-0.017,0.018,-0.025,-0.034
1747368991.640,1.000,0.009,-0.013,-0.017,0.018,-0.025,-0.034
1747368991.642,1.000,0.009,-0.013,-0.017,0.017,-0.025,-0.034
1747368991.643,1.000,0.008,-0.013,-0.017,0.017,-0.025,-0.034
1747368991.645,1.000,0.008,-0.013,-0.017,0.017,-0.025,-0.034
1747368991.646,1.000,0.008,-0.013,-0.017,0.017,-0.025,-0.034
1747368991.648,1.000,0.008,-0.013,-0.017,0.017,-0.025,-0.034
1747368991.649,1.000,0.008,-0.013,-0.017,0.017,-0.025,-0.034
1747368991.651,1.000,0.008,-0.013,-0.017,0.017,-0.025,-0.033
1747368991.653,1.000,0.008,-0.012,-0.017,0.017,-0.025,-0.033
1747368991.654,1.000,0.008,-0.012,-0.017,0.017,-0.025,-0.033
1747368991.656,1.000,0.008,-0.012,-0.016,0.017,-0.024,-0.033
1747368991.657,1.000,0.008,-0.012,-0.016,0.017,-0.024,-0.033
1747368991.659,1.000,0.008,-0.012,-0.016,0.017,-0.024,-0.033
1747368991.660,1.000,0.008,-0.012,-0.016,0.017,-0.024,-0.033
1747368991.675,1.000,0.008,-0.012,-0.016,0.016,-0.023,-0.032
1747368991.676,1.000,0.008,-0.012,-0.016,0.016,-0.023,-0.032
1747368991.678,1.000,0.008,-0.012,-0.016,0.016,-0.023,-0.032
1747368991.680,1.000,0.008,-0.012,-0.016,0.016,-0.023,-0.031
1747368991.681,1.000,0.008,-0.012,-0.016,0.016,-0.023,-0.031
1747368991.683,1.000,0.008,-0.012,-0.016,0.016,-0.023,-0.031
1747368991.684,1.000,0.008,-0.012,-0.015,0.016,-0.023,-0.031
1747368991.686,1.000,0.008,-0.012,-0.015,0.016,-0.023,-0.031
1747368991.688,1.000,0.008,-0.012,-0.015,0.016,-0.023,-0.031
1747368991.689,1.000,0.008,-0.011,-0.015,0.016,-0.023,-0.031
1747368991.691,1.000,0.008,-0.011,-0.015,0.016,-0.023,-0.031
1747368991.693,1.000,0.008,-0.011,-0.015,0.016,-0.023,-0.030
1747368991.694,1.000,0.008,-0.011,-0.015,0.015,-0.022,-0.030
1747368991.696,1.000,0.008,-0.011,-0.015,0.015,-0.022,-0.030
1747368991.698,1.000,0.008,-0.011,-0.015,0.015,-0.022,-0.030
1747368991.699,1.000,0.007,-0.011,-0.015,0.015,-0.022,-0.030
1747368991.701,1.000,0.007,-0.011,-0.015,0.015,-0.022,-0.030
1747368991.703,1.000,0.007,-0.011,-0.015,0.015,-0.022,-0.030
1747368991.704,1.000,0.007,-0.011,-0.015,0.015,-0.022,-0.030
1747368991.706,1.000,0.007,-0.011,-0.015,0.015,-0.022,-0.029
1747368991.708,1.000,0.007,-0.011,-0.015,0.015,-0.022,-0.029
1747368991.710,1.000,0.007,-0.011,-0.015,0.015,-0.022,-0.029
1747368991.711,1.000,0.007,-0.011,-0.014,0.015,-0.022,-0.029
1747368991.713,1.000,0.007,-0.011,-0.014,0.015,-0.021,-0.029
1747368991.715,1.000,0.007,-0.011,-0.014,0.015,-0.021,-0.029
1747368991.716,1.000,0.007,-0.011,-0.014,0.015,-0.021,-0.029
1747368991.718,1.000,0.007,-0.011,-0.014,0.015,-0.021,-0.029
1747368991.720,1.000,0.007,-0.011,-0.014,0.015,-0.021,-0.029
1747368991.722,1.000,0.007,-0.011,-0.014,0.014,-0.021,-0.028
1747368991.723,1.000,0.007,-0.011,-0.014,0.014,-0.021,-0.028
1747368991.725,1.000,0.007,-0.011,-0.014,0.014,-0.021,-0.028
1747368991.727,1.000,0.007,-0.010,-0.014,0.014,-0.021,-0.028
1747368991.729,1.000,0.007,-0.010,-0.014,0.014,-0.021,-0.028
1747368991.730,1.000,0.007,-0.010,-0.014,0.014,-0.021,-0.028
1747368991.732,1.000,0.007,-0.010,-0.014,0.014,-0.020,-0.028
1747368991.734,1.000,0.007,-0.010,-0.014,0.014,-0.020,-0.027
1747368991.736,1.000,0.007,-0.010,-0.014,0.014,-0.020,-0.027
1747368991.737,1.000,0.007,-0.010,-0.014,0.014,-0.020,-0.027
1747368991.739,1.000,0.007,-0.010,-0.013,0.014,-0.020,-0.027
1747368991.741,1.000,0.007,-0.010,-0.013,0.014,-0.020,-0.027
1747368991.742,1.000,0.007,-0.010,-0.013,0.014,-0.020,-0.027
1747368991.744,1.000,0.007,-0.010,-0.013,0.014,-0.020,-0.027
1747368991.746,1.000,0.007,-0.010,-0.013,0.014,-0.020,-0.027
1747368991.747,1.000,0.007,-0.010,-0.013,0.013,-0.020,-0.026
1747368991.749,1.000,0.007,-0.010,-0.013,0.013,-0.020,-0.026
1747368991.751,1.000,0.007,-0.010,-0.013,0.013,-0.019,-0.026
1747368991.752,1.000,0.007,-0.010,-0.013,0.013,-0.019,-0.026
1747368991.754,1.000,0.006,-0.010,-0.013,0.013,-0.019,-0.026
1747368991.756,1.000,0.006,-0.010,-0.013,0.013,-0.019,-0.026
1747368991.757,1.000,0.006,-0.010,-0.013,0.013,-0.019,-0.026
1747368991.766,1.000,0.006,-0.009,-0.013,0.013,-0.019,-0.025
1747368991.767,1.000,0.006,-0.009,-0.012,0.013,-0.019,-0.025
1747368991.769,1.000,0.006,-0.009,-0.012,0.013,-0.018,-0.025
1747368991.771,1.000,0.006,-0.009,-0.012,0.013,-0.018,-0.025
1747368991.772,1.000,0.006,-0.009,-0.012,0.013,-0.018,-0.025
1747368991.774,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.025
1747368991.776,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.024
1747368991.777,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.024
1747368991.779,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.024
1747368991.781,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.024
1747368991.782,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.024
1747368991.784,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.024
1747368991.785,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.024
1747368991.787,1.000,0.006,-0.009,-0.012,0.012,-0.018,-0.024
1747368991.789,1.000,0.006,-0.009,-0.012,0.012,-0.017,-0.023
1747368991.791,1.000,0.006,-0.009,-0.012,0.012,-0.017,-0.023
1747368991.793,1.000,0.006,-0.009,-0.012,0.012,-0.017,-0.023
1747368991.796,1.000,0.006,-0.009,-0.011,0.012,-0.017,-0.023
1747368991.798,1.000,0.006,-0.009,-0.011,0.012,-0.017,-0.023
1747368991.799,1.000,0.006,-0.008,-0.011,0.012,-0.017,-0.023
1747368991.801,1.000,0.006,-0.008,-0.011,0.011,-0.017,-0.023
1747368991.803,1.000,0.006,-0.008,-0.011,0.011,-0.017,-0.022
1747368991.805,1.000,0.006,-0.008,-0.011,0.011,-0.017,-0.022
1747368991.807,1.000,0.006,-0.008,-0.011,0.011,-0.016,-0.022
1747368991.809,1.000,0.005,-0.008,-0.011,0.011,-0.016,-0.022
1747368991.811,1.000,0.005,-0.008,-0.011,0.011,-0.016,-0.022
1747368991.813,1.000,0.005,-0.008,-0.011,0.011,-0.016,-0.022
1747368991.815,1.000,0.005,-0.008,-0.011,0.011,-0.016,-0.022
1747368991.817,1.000,0.005,-0.008,-0.011,0.011,-0.016,-0.021
1747368991.819,1.000,0.005,-0.008,-0.011,0.011,-0.016,-0.021
1747368991.821,1.000,0.005,-0.008,-0.011,0.011,-0.016,-0.021
1747368991.823,1.000,0.005,-0.008,-0.010,0.011,-0.016,-0.021
1747368991.825,1.000,0.005,-0.008,-0.010,0.011,-0.015,-0.021
1747368991.826,1.000,0.005,-0.008,-0.010,0.011,-0.015,-0.021
1747368991.828,1.000,0.005,-0.008,-0.010,0.010,-0.015,-0.021
1747368991.830,1.000,0.005,-0.008,-0.010,0.010,-0.015,-0.020
1747368991.832,1.000,0.005,-0.008,-0.010,0.010,-0.015,-0.020
1747368991.834,1.000,0.005,-0.008,-0.010,0.010,-0.015,-0.020
1747368991.836,1.000,0.005,-0.007,-0.010,0.010,-0.015,-0.020
1747368991.838,1.000,0.005,-0.007,-0.010,0.010,-0.015,-0.020
1747368991.840,1.000,0.005,-0.007,-0.010,0.010,-0.015,-0.020
1747368991.842,1.000,0.005,-0.007,-0.010,0.010,-0.015,-0.020
1747368991.844,1.000,0.005,-0.007,-0.010,0.010,-0.014,-0.019
1747368991.846,1.000,0.005,-0.007,-0.010,0.010,-0.014,-0.019
1747368991.848,1.000,0.005,-0.007,-0.010,0.010,-0.014,-0.019
1747368991.850,1.000,0.005,-0.007,-0.009,0.010,-0.014,-0.019
1747368991.852,1.000,0.005,-0.007,-0.009,0.010,-0.014,-0.019
1747368991.854,1.000,0.005,-0.007,-0.009,0.009,-0.014,-0.019
1747368991.856,1.000,0.005,-0.007,-0.009,0.009,-0.014,-0.019
1747368991.858,1.000,0.005,-0.007,-0.009,0.009,-0.014,-0.018
1747368991.869,1.000,0.004,-0.007,-0.009,0.009,-0.013,-0.018
1747368991.871,1.000,0.004,-0.007,-0.009,0.009,-0.013,-0.018
1747368991.873,1.000,0.004,-0.006,-0.009,0.009,-0.013,-0.017
1747368991.875,1.000,0.004,-0.006,-0.009,0.009,-0.013,-0.017
1747368991.877,1.000,0.004,-0.006,-0.009,0.009,-0.013,-0.017
1747368991.879,1.000,0.004,-0.006,-0.008,0.009,-0.013,-0.017
1747368991.881,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.017
1747368991.883,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.017
1747368991.885,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.016
1747368991.887,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.016
1747368991.889,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.016
1747368991.891,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.016
1747368991.893,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.016
1747368991.895,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.016
1747368991.897,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.016
1747368991.899,1.000,0.004,-0.006,-0.008,0.008,-0.012,-0.015
1747368991.901,1.000,0.004,-0.006,-0.008,0.008,-0.011,-0.015
1747368991.903,1.000,0.004,-0.006,-0.008,0.008,-0.011,-0.015
1747368991.905,1.000,0.004,-0.006,-0.008,0.008,-0.011,-0.015
1747368991.907,1.000,0.004,-0.006,-0.007,0.008,-0.011,-0.015
1747368991.909,1.000,0.004,-0.006,-0.007,0.007,-0.011,-0.015
1747368991.911,1.000,0.004,-0.005,-0.007,0.007,-0.011,-0.015
1747368991.913,1.000,0.004,-0.005,-0.007,0.007,-0.011,-0.014
1747368991.916,1.000,0.004,-0.005,-0.007,0.007,-0.011,-0.014
1747368991.918,1.000,0.004,-0.005,-0.007,0.007,-0.011,-0.014
1747368991.920,1.000,0.003,-0.005,-0.007,0.007,-0.010,-0.014
1747368991.922,1.000,0.003,-0.005,-0.007,0.007,-0.010,-0.014
1747368991.924,1.000,0.003,-0.005,-0.007,0.007,-0.010,-0.014
1747368991.926,1.000,0.003,-0.005,-0.007,0.007,-0.010,-0.013
1747368991.928,1.000,0.003,-0.005,-0.007,0.007,-0.010,-0.013
1747368991.931,1.000,0.003,-0.005,-0.007,0.007,-0.010,-0.013
1747368991.933,1.000,0.003,-0.005,-0.006,0.007,-0.010,-0.013
1747368991.935,1.000,0.003,-0.005,-0.006,0.006,-0.010,-0.013
1747368991.937,1.000,0.003,-0.005,-0.006,0.006,-0.009,-0.013
1747368991.940,1.000,0.003,-0.005,-0.006,0.006,-0.009,-0.012
1747368991.942,1.000,0.003,-0.005,-0.006,0.006,-0.009,-0.012
1747368991.944,1.000,0.003,-0.005,-0.006,0.006,-0.009,-0.012
1747368991.946,1.000,0.003,-0.004,-0.006,0.006,-0.009,-0.012
1747368991.949,1.000,0.003,-0.004,-0.006,0.006,-0.009,-0.012
1747368991.951,1.000,0.003,-0.004,-0.006,0.006,-0.009,-0.012
1747368991.953,1.000,0.003,-0.004,-0.006,0.006,-0.009,-0.012
1747368991.955,1.000,0.003,-0.004,-0.006,0.006,-0.008,-0.011
1747368991.958,1.000,0.003,-0.004,-0.006,0.006,-0.008,-0.011
1747368991.960,1.000,0.003,-0.004,-0.006,0.006,-0.008,-0.011
1747368991.962,1.000,0.003,-0.004,-0.005,0.005,-0.008,-0.011
1747368991.964,1.000,0.003,-0.004,-0.005,0.005,-0.008,-0.011
1747368991.966,1.000,0.003,-0.004,-0.005,0.005,-0.008,-0.011
1747368991.968,1.000,0.003,-0.004,-0.005,0.005,-0.008,-0.010
1747368991.970,1.000,0.003,-0.004,-0.005,0.005,-0.008,-0.010
1747368991.972,1.000,0.003,-0.004,-0.005,0.005,-0.008,-0.010
1747368991.982,1.000,0.002,-0.004,-0.005,0.005,-0.007,-0.009
1747368991.984,1.000,0.002,-0.003,-0.005,0.005,-0.007,-0.009
1747368991.986,1.000,0.002,-0.003,-0.005,0.005,-0.007,-0.009
1747368991.988,1.000,0.002,-0.003,-0.004,0.005,-0.007,-0.009
1747368991.990,1.000,0.002,-0.003,-0.004,0.004,-0.007,-0.009
1747368991.992,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.009
1747368991.994,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.009
1747368991.996,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.008
1747368991.998,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.008
1747368992.000,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.008
1747368992.002,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.008
1747368992.004,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.008
1747368992.006,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.008
1747368992.008,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.008
1747368992.010,1.000,0.002,-0.003,-0.004,0.004,-0.006,-0.007
1747368992.012,1.000,0.002,-0.003,-0.004,0.004,-0.005,-0.007
1747368992.014,1.000,0.002,-0.003,-0.004,0.004,-0.005,-0.007
1747368992.016,1.000,0.002,-0.003,-0.003,0.003,-0.005,-0.007
1747368992.018,1.000,0.002,-0.003,-0.003,0.003,-0.005,-0.007
1747368992.020,1.000,0.002,-0.002,-0.003,0.003,-0.005,-0.007
1747368992.022,1.000,0.002,-0.002,-0.003,0.003,-0.005,-0.006
1747368992.024,1.000,0.002,-0.002,-0.003,0.003,-0.005,-0.006
1747368992.026,1.000,0.002,-0.002,-0.003,0.003,-0.005,-0.006
1747368992.029,1.000,0.002,-0.002,-0.003,0.003,-0.004,-0.006
1747368992.031,1.000,0.001,-0.002,-0.003,0.003,-0.004,-0.006
1747368992.033,1.000,0.001,-0.002,-0.003,0.003,-0.004,-0.006
1747368992.035,1.000,0.001,-0.002,-0.003,0.003,-0.004,-0.006
1747368992.037,1.000,0.001,-0.002,-0.003,0.003,-0.004,-0.005
1747368992.039,1.000,0.001,-0.002,-0.003,0.003,-0.004,-0.005
1747368992.041,1.000,0.001,-0.002,-0.003,0.003,-0.004,-0.005
1747368992.043,1.000,0.001,-0.002,-0.002,0.002,-0.004,-0.005
1747368992.045,1.000,0.001,-0.002,-0.002,0.002,-0.004,-0.005
1747368992.047,1.000,0.001,-0.002,-0.002,0.002,-0.003,-0.005
1747368992.049,1.000,0.001,-0.002,-0.002,0.002,-0.003,-0.005
1747368992.051,1.000,0.001,-0.002,-0.002,0.002,-0.003,-0.004
1747368992.054,1.000,0.001,-0.002,-0.002,0.002,-0.003,-0.004
1747368992.056,1.000,0.001,-0.002,-0.002,0.002,-0.003,-0.004
1747368992.058,1.000,0.001,-0.001,-0.002,0.002,-0.003,-0.004
1747368992.060,1.000,0.001,-0.001,-0.002,0.002,-0.003,-0.004
1747368992.062,1.000,0.001,-0.001,-0.002,0.002,-0.003,-0.004
1747368992.064,1.000,0.001,-0.001,-0.002,0.002,-0.003,-0.003
1747368992.066,1.000,0.001,-0.001,-0.002,0.002,-0.002,-0.003
1747368992.068,1.000,0.001,-0.001,-0.002,0.002,-0.002,-0.003
1747368992.071,1.000,0.001,-0.001,-0.001,0.001,-0.002,-0.003
1747368992.073,1.000,0.001,-0.001,-0.001,0.001,-0.002,-0.003
1747368992.075,1.000,0.001,-0.001,-0.001,0.001,-0.002,-0.003
1747368992.078,1.000,0.001,-0.001,-0.001,0.001,-0.002,-0.002
1747368992.080,1.000,0.001,-0.001,-0.001,0.001,-0.002,-0.002
1747368992.082,1.000,0.001,-0.001,-0.001,0.001,-0.002,-0.002
1747368992.084,1.000,0.000,-0.001,-0.001,0.001,-0.001,-0.002
1747368992.097,1.000,0.000,-0.000,-0.001,0.001,-0.001,-0.001
1747368992.100,1.000,0.000,-0.000,-0.000,0.000,-0.001,-0.001
1747368992.102,1.000,0.000,-0.000,-0.000,0.000,-0.001,-0.001
1747368992.104,1.000,0.000,-0.000,-0.000,0.000,-0.000,-0.001
1747368992.106,1.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000
1747368992.109,1.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000
1747368992.111,1.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000
1747368992.113,1.000,-0.000,0.000,0.000,-0.000,0.000,0.000
1747368992.116,1.000,-0.000,0.000,0.000,-0.000,0.000,0.000
1747368992.118,1.000,-0.000,0.000,0.000,-0.000,0.000,0.000
1747368992.120,1.000,-0.000,0.000,0.000,-0.000,0.000,0.001
1747368992.123,1.000,-0.000,0.000,0.000,-0.000,0.001,0.001
1747368992.125,1.000,-0.000,0.000,0.001,-0.000,0.001,0.001
1747368992.127,1.000,-0.000,0.000,0.001,-0.001,0.001,0.001
1747368992.130,1.000,-0.000,0.001,0.001,-0.001,0.001,0.001
1747368992.132,1.000,-0.000,0.001,0.001,-0.001,0.001,0.002
1747368992.135,1.000,-0.000,0.001,0.001,-0.001,0.001,0.002
1747368992.137,1.000,-0.000,0.001,0.001,-0.001,0.001,0.002
1747368992.139,1.000,-0.001,0.001,0.001,-0.001,0.002,0.002
1747368992.142,1.000,-0.001,0.001,0.001,-0.001,0.002,0.002
1747368992.145,1.000,-0.001,0.001,0.001,-0.001,0.002,0.002
1747368992.147,1.000,-0.001,0.001,0.001,-0.001,0.002,0.003
1747368992.150,1.000,-0.001,0.001,0.001,-0.001,0.002,0.003
1747368992.152,1.000,-0.001,0.001,0.001,-0.001,0.002,0.003
1747368992.155,1.000,-0.001,0.001,0.002,-0.002,0.002,0.003
1747368992.157,1.000,-0.001,0.001,0.002,-0.002,0.003,0.003
1747368992.160,1.000,-0.001,0.001,0.002,-0.002,0.003,0.004
1747368992.162,1.000,-0.001,0.001,0.002,-0.002,0.003,0.004
1747368992.165,1.000,-0.001,0.001,0.002,-0.002,0.003,0.004
1747368992.167,1.000,-0.001,0.002,0.002,-0.002,0.003,0.004
1747368992.170,1.000,-0.001,0.002,0.002,-0.002,0.003,0.004
1747368992.172,1.000,-0.001,0.002,0.002,-0.002,0.003,0.004
1747368992.175,1.000,-0.001,0.002,0.002,-0.002,0.003,0.005
1747368992.177,1.000,-0.001,0.002,0.002,-0.002,0.004,0.005
1747368992.180,1.000,-0.001,0.002,0.002,-0.002,0.004,0.005
1747368992.182,1.000,-0.001,0.002,0.003,-0.003,0.004,0.005
1747368992.185,1.000,-0.001,0.002,0.003,-0.003,0.004,0.005
1747368992.187,1.000,-0.001,0.002,0.003,-0.003,0.004,0.006
1747368992.190,1.000,-0.001,0.002,0.003,-0.003,0.004,0.006
1747368992.192,1.000,-0.001,0.002,0.003,-0.003,0.004,0.006
1747368992.195,1.000,-0.002,0.002,0.003,-0.003,0.005,0.006
1747368992.198,1.000,-0.002,0.002,0.003,-0.003,0.005,0.006
1747368992.201,1.000,-0.002,0.002,0.003,-0.003,0.005,0.007
1747368992.204,1.000,-0.002,0.003,0.003,-0.003,0.005,0.007
1747368992.206,1.000,-0.002,0.003,0.003,-0.003,0.005,0.007
1747368992.209,1.000,-0.002,0.003,0.004,-0.004,0.005,0.007
1747368992.212,1.000,-0.002,0.003,0.004,-0.004,0.005,0.007
1747368992.214,1.000,-0.002,0.003,0.004,-0.004,0.006,0.007
1747368992.217,1.000,-0.002,0.003,0.004,-0.004,0.006,0.008
1747368992.220,1.000,-0.002,0.003,0.004,-0.004,0.006,0.008
1747368992.232,1.000,-0.002,0.003,0.004,-0.004,0.007,0.009
1747368992.234,1.000,-0.002,0.003,0.004,-0.004,0.007,0.009
1747368992.238,1.000,-0.002,0.003,0.005,-0.005,0.007,0.009
1747368992.240,1.000,-0.002,0.004,0.005,-0.005,0.007,0.009
1747368992.243,1.000,-0.002,0.004,0.005,-0.005,0.007,0.010
1747368992.246,1.000,-0.002,0.004,0.005,-0.005,0.007,0.010
1747368992.249,1.000,-0.002,0.004,0.005,-0.005,0.008,0.010
1747368992.251,1.000,-0.003,0.004,0.005,-0.005,0.008,0.010
1747368992.254,1.000,-0.003,0.004,0.005,-0.005,0.008,0.010
1747368992.257,1.000,-0.003,0.004,0.005,-0.005,0.008,0.011
1747368992.260,1.000,-0.003,0.004,0.005,-0.005,0.008,0.011
1747368992.263,1.000,-0.003,0.004,0.006,-0.005,0.008,0.011
1747368992.266,1.000,-0.003,0.004,0.006,-0.006,0.008,0.011
